273 1 21 87.41 8.65
273 1 23 96.11 8.65
273 2 23 94.74 8.65
8263 0 28 79.99 9.15
273 1 21 80.42 8.65
279 1 24 87.18 0
279 1 24 112.22 0
7024 0 24 103.62 1.62
279 2 24 73.97 0
5117 0 20 117.15 0
279 2 22 99.84 0
8616 0 . . .
7100 0 26 104.56 0.88
7267 . . 94.19 1.23
5117 . 20 108.16 0
279 . 24 95.8 0
7269 0 28 86.55 3.3
279 0 22 99.29 0
7999 0 20 115.54 1.56
7269 0 28 106.23 3.3
7267 0 22 103.61 1.23
280 1 17 81.66 9.81
5558 . 22 84.48 0
5558 0 29 106.73 0
8617 0 . 53.6 .
4205 1 25 89.25 .
280 0 31 61.81 9.81
280 0 31 53.48 9.81
280 0 31 75.45 9.81
280 0 17 111.91 9.81
280 2 17 104.94 9.81
280 1 31 83.28 9.81
282 0 28 103.53 4.39
282 0 26 91.06 4.39
282 . 28 84.04 4.39
282 1 27 104.57 4.39
282 1 28 75.91 4.39
282 0 26 103.37 4.39
282 1 28 92.3 4.39
282 1 26 97.78 4.39
282 1 26 103.07 4.39
282 . 28 95.92 4.39
282 1 27 92.91 4.39
282 2 28 106.86 4.39
282 . 27 69.43 4.39
8000 . 24 69.01 10.1
7046 2 . 97.07 11.42
9201 0 . 79.76 .
282 0 27 63.13 4.39
282 . 28 88.72 4.39
282 2 27 84.78 4.39
282 2 28 100.12 4.39
9997 1 . . .
282 . 27 90.82 4.39
9997 0 . . .
9997 0 . . .
283 0 11 87.69 0
283 1 11 110.79 0
284 0 25 67.38 19.56
284 1 22 57.84 19.56
284 3 22 79.53 19.56
284 . 22 61.17 19.56
284 0 24 104.66 19.56
284 1 29 86.57 19.56
284 0 24 90.61 19.56
284 2 29 72.66 19.56
284 1 25 86.88 19.56
8001 0 29 99.02 7.47
284 1 22 73 19.56
284 2 24 56.14 19.56
8669 1 . 74.61 .
8573 . 18 66.44 16.06
6045 0 . 50.6 5
8583 . . 79.33 41.55
9997 0 . . .
8136 0 17 . .
5278 . 25 93.15 36.59
285 2 21 67.51 .
8318 1 26 79.35 36.14
7834 0 25 56.91 19.32
8135 3 19 58.7 58.12
5750 0 19 94.51 56.13
5276 0 24 83.75 21.59
7819 . 23 59.89 13
7820 2 . 86.44 .
5223 1 22 73.16 .
7821 . 22 53.66 73.37
6045 . . 70.39 5
285 . 26 42.43 .
286 0 26 84.77 61.34
286 . 29 91.72 61.34
286 0 29 59.46 61.34
286 1 26 75.51 61.34
286 0 29 50.14 61.34
286 1 29 86.3 61.34
286 1 29 93.05 61.34
286 1 26 78.01 61.34
286 . 29 57.35 61.34
286 2 26 65.57 61.34
7817 1 22 53.82 60.99
286 1 29 67.63 61.34
286 . 29 110.72 61.34
286 . 26 79.68 61.34
286 . 26 47.91 61.34
288 3 30 83 .
8653 1 27 85.33 6.92
288 1 30 92.88 .
288 1 30 81.54 .
288 . 30 82.73 .
288 1 30 90.11 .
288 . 30 73.14 .
288 1 30 82.23 .
288 1 30 74.96 .
288 1 30 94.76 .
288 1 30 72.51 .
288 1 30 54.96 .
288 2 30 82.53 .
288 1 30 64.99 .
288 1 30 81.76 .
288 0 30 101.48 .
288 1 30 80.02 .
288 1 30 68.85 .
288 . 30 84.07 .
288 1 30 100.8 .
288 1 30 109.86 .
290 . . 83.37 14.25
290 1 . 69.23 14.25
9997 1 . . .
290 2 26 101.84 14.25
290 1 . 86.89 14.25
290 0 . 73.09 14.25
290 0 26 119.44 14.25
290 1 27 63.49 14.25
290 1 27 91.98 14.25
290 1 26 93.85 14.25
290 . 27 89.84 14.25
290 2 26 88.27 14.25
290 1 . 103.59 14.25
290 2 27 86.07 14.25
290 1 27 86.84 14.25
7063 1 26 59.38 6.58
290 1 . 74.84 14.25
290 0 . 86.1 14.25
290 . . 71.1 14.25
7834 1 15 41.52 19.32
9997 1 . . .
290 0 . 71.1 14.25
292 1 22 93.06 15.15
292 0 21 90.59 15.15
292 1 21 96.47 15.15
292 2 22 101.14 15.15
292 0 21 112.97 15.15
292 0 22 82.51 15.15
292 0 21 108.19 15.15
292 1 22 105.14 15.15
292 1 22 91.42 15.15
292 1 23 111.27 15.15
292 0 21 82.1 15.15
292 1 22 102.47 15.15
292 1 22 100.4 15.15
294 0 15 97.46 9.38
294 2 15 75.35 9.38
7084 2 . 80.9 .
294 1 15 75.59 9.38
294 2 15 93.31 9.38
9997 1 . . .
294 0 15 104.59 9.38
295 . 21 112.11 0
295 . 21 83.7 0
295 . 21 90.92 0
295 . 21 100.31 0
295 . 21 87.72 0
295 . 21 110.59 0
295 2 21 81.44 0
295 0 21 98.57 0
295 . 21 95.9 0
295 . 21 105.78 0
295 . 21 70.5 0
295 . 21 77.8 0
295 . 21 99.59 0
295 . 21 86.67 0
295 . 21 105.67 0
295 . 21 107.59 0
296 2 25 70.05 32.4
296 0 25 71.75 32.4
296 3 25 109.11 32.4
296 2 25 78.22 32.4
296 . 25 79.65 32.4
296 1 25 81.46 32.4
296 2 25 70.42 32.4
297 0 27 107.65 38.22
297 . 27 71.17 38.22
297 1 28 60.14 38.22
297 1 28 74.25 38.22
297 1 27 74.12 38.22
297 1 27 79.01 38.22
297 0 28 87.64 38.22
9997 0 . . .
297 1 27 105.61 38.22
8002 1 21 63.38 61.18
297 1 28 90.89 38.22
297 0 28 74.72 38.22
297 1 26 70.27 38.22
297 . 28 67.25 38.22
297 0 28 61.7 38.22
297 . 27 66.78 38.22
299 0 20 102.58 0
299 0 20 107.4 0
299 0 20 113.29 0
299 0 19 103.9 0
299 0 23 92.88 0
299 0 19 104.98 0
299 1 19 114.71 0
299 0 19 98.81 0
299 1 19 99.57 0
299 0 19 88.05 0
299 1 19 95.29 0
300 1 26 108.27 9.79
300 . 25 90.69 9.79
300 1 26 81.41 9.79
300 1 26 99.78 9.79
300 0 26 111.79 9.79
300 . 25 95.72 9.79
300 . 25 86.35 9.79
300 1 25 70.24 9.79
300 1 26 95.31 9.79
300 . 25 64.61 9.79
300 0 26 98.81 9.79
300 1 26 92.66 9.79
300 1 26 73.33 9.79
300 2 26 87.74 9.79
300 1 26 70.31 9.79
300 0 31 57.84 9.79
300 1 25 94.13 9.79
300 0 26 88.12 9.79
300 1 25 72.44 9.79
7025 1 24 59.52 14.86
7025 2 27 99.6 14.86
7025 0 23 82.81 14.86
7025 0 23 61.43 14.86
7025 0 27 88.83 14.86
7025 . 27 57.96 14.86
5115 2 22 80.76 14.16
7126 1 23 94.77 18.23
7025 0 23 91.69 14.86
7025 . 27 89.74 14.86
5115 1 21 100.14 14.16
7025 1 23 91.51 14.86
7025 1 26 92.96 14.86
7025 1 26 89.04 14.86
7025 1 27 89.13 14.86
7025 0 27 54.51 14.86
7025 0 21 80.29 14.86
7025 1 24 104.54 14.86
7025 2 23 54.8 14.86
7025 0 24 87.98 14.86
302 0 . 103.05 .
6247 1 25 96.73 0
4569 2 21 63.95 54.79
7067 1 24 87.23 0.82
9997 1 . . .
302 . . 94.72 .
302 . . 64.76 .
7902 0 31 111.26 21.25
4281 2 20 107.76 30.19
9995 1 . . .
302 . . 39.16 .
302 . . 71.95 .
7903 1 24 71.98 57.62
6329 0 . . .
7782 . 23 56.41 15.26
8319 . 25 71.46 0.5
302 . . 100.22 .
302 . . 96.88 .
4569 2 20 90.13 54.79
303 . 19 65.3 61.07
303 . 19 64.16 61.07
9997 0 . . .
303 . 19 76.19 61.07
303 . 19 82.14 61.07
9997 1 . . .
5122 1 20 65.14 52.87
8197 0 20 101.32 24.88
303 . 19 54.83 61.07
5122 2 31 100.32 52.87
303 2 19 85.71 61.07
8003 1 20 69.87 23.45
303 2 19 93.21 61.07
7976 1 25 87.82 35.87
303 1 19 58.97 61.07
5122 1 21 68.51 52.87
304 1 27 78.02 20.5
304 3 23 65.11 20.5
304 1 27 68.79 20.5
8129 1 24 86.87 11.29
9997 0 . . .
7061 . 25 85.48 9.35
304 1 . 108.66 20.5
304 . 23 58.03 20.5
304 0 27 80.74 20.5
5644 1 20 112.88 27.64
304 3 27 59.38 20.5
304 0 27 83.75 20.5
304 0 27 80.73 20.5
304 1 . 106.95 20.5
6352 . . 84.38 .
304 0 . 95.69 20.5
7061 0 25 116.88 9.35
304 . 22 62.71 20.5
304 1 23 99.51 20.5
304 0 23 47.46 20.5
305 1 25 94.81 18.32
305 0 25 89.87 18.32
305 1 22 53.56 18.32
305 1 22 75.96 18.32
305 0 25 85.88 18.32
305 3 25 82.55 18.32
305 4 25 66.94 18.32
305 0 25 92.44 18.32
305 1 25 92.55 18.32
305 . 25 68.73 18.32
305 . 25 105.06 18.32
305 1 25 78.95 18.32
305 2 25 73.49 18.32
305 1 25 66.46 18.32
305 1 25 72.46 18.32
305 . 25 80.71 18.32
305 1 25 89.49 18.32
305 1 25 107.11 18.32
305 1 25 70.8 18.32
305 1 25 86.97 18.32
306 0 19 94.76 0.86
306 . 19 78.45 0.86
306 1 19 84.53 0.86
306 2 19 96.37 0.86
306 0 19 79.11 0.86
306 1 19 110.48 0.86
306 1 19 87.91 0.86
306 1 19 74.33 0.86
306 0 19 82.04 0.86
306 1 19 82.87 0.86
6282 0 25 71.47 18.96
306 1 19 108.95 0.86
306 1 19 105.92 0.86
306 1 19 54.59 0.86
306 . 19 103.76 0.86
306 1 19 102.93 0.86
306 1 19 78.52 0.86
6171 1 20 66.14 .
306 1 19 105.23 0.86
306 1 19 82.89 0.86
307 1 23 104.73 6.39
307 1 20 77.08 6.39
307 0 20 94.01 6.39
307 2 23 104.24 6.39
307 1 21 99.46 6.39
307 0 23 74.97 6.39
307 3 21 71.14 6.39
307 1 23 98.75 6.39
307 1 21 84.68 6.39
307 1 21 77.35 6.39
307 0 18 81.7 6.39
307 1 21 76.05 6.39
307 1 18 68.64 6.39
307 1 18 85.41 6.39
307 1 19 80.18 6.39
307 1 18 44.97 6.39
307 1 18 71.31 6.39
310 2 26 58.38 33.33
310 2 25 88.17 33.33
310 0 26 81.11 33.33
310 1 26 63.73 33.33
310 1 25 90.22 33.33
310 1 26 105.37 33.33
310 2 25 93.16 33.33
310 0 26 74.35 33.33
310 0 26 116.65 33.33
310 0 26 102.99 33.33
310 2 25 82.17 33.33
310 . 25 63.86 33.33
310 1 23 51.48 33.33
311 1 21 100.72 42.89
311 . 21 68.15 42.89
311 0 21 57.09 42.89
311 1 23 104.09 42.89
311 1 21 73.73 42.89
311 1 21 56.23 42.89
311 1 23 97.94 42.89
7907 . 20 98.13 87.83
311 1 23 77.18 42.89
311 0 21 58.13 42.89
311 2 21 45.26 42.89
311 1 21 95.47 42.89
312 0 22 101.34 18.25
312 0 22 110.5 18.25
312 0 22 90.83 18.25
5644 2 23 87.27 27.64
312 0 23 91.8 18.25
312 0 22 110.94 18.25
312 1 23 92.44 18.25
312 1 23 97.96 18.25
312 . 23 91.23 18.25
312 1 22 106.32 18.25
5645 1 25 80.37 10.26
314 2 30 103.17 0
5644 2 23 104.06 27.64
312 1 22 100.12 18.25
314 1 30 77.58 0
5646 1 26 97.48 5.22
312 0 21 66.81 18.25
312 0 23 90.47 18.25
313 1 27 86.01 59.82
313 1 26 69.21 59.82
304 1 27 116.76 20.5
7908 . 16 64.22 35.46
310 2 26 52.51 33.33
313 . 27 80.4 59.82
313 1 27 91.53 59.82
7909 2 11 96.25 78.89
9997 1 . . .
5646 1 26 90.94 5.22
9997 0 . . .
313 1 26 91.45 59.82
6314 1 25 83.35 6.79
313 1 27 102.55 59.82
8229 . 26 107.46 34.27
314 0 30 108.91 0
314 0 30 99.75 0
314 1 30 108.53 0
314 2 30 91.52 0
314 1 30 84.03 0
314 1 30 90.97 0
314 0 30 104.47 0
314 2 30 67.98 0
314 0 30 87.4 0
314 1 30 90.9 0
314 . 30 102.21 0
314 1 30 98.37 0
314 0 30 107.47 0
314 1 30 89.22 0
314 2 30 113.24 0
314 1 30 99.91 0
314 1 30 95.84 0
314 2 30 113.35 0
314 1 30 89.87 0
316 2 23 60.76 80
316 1 23 71.79 80
7911 2 . 67.16 .
316 . 23 80.05 80
316 . 16 63.83 80
9997 3 . . .
316 . 23 62.24 80
316 2 23 72.33 80
316 3 23 65.63 80
5027 . . 104.53 .
316 0 16 50.77 80
316 . 23 65.47 80
316 0 23 60.25 80
7912 1 24 40.26 0
316 0 23 75.56 80
316 . 23 59.38 80
316 . 23 56.44 80
5555 3 16 . .
316 . 23 72.17 80
316 . 23 66.1 80
317 0 25 112.41 25.47
317 1 24 78.16 25.47
317 1 24 75.63 25.47
317 1 24 76.46 25.47
317 1 25 92.97 25.47
317 1 26 94.84 25.47
317 . 25 64.36 25.47
317 1 24 74.1 25.47
317 1 24 68.77 25.47
317 1 25 96.57 25.47
317 2 25 83.19 25.47
317 0 25 . 25.47
317 0 25 92.46 25.47
317 1 26 95.88 25.47
317 2 24 102.25 25.47
317 2 26 110.01 25.47
317 0 26 107.09 25.47
8004 0 . . 21.92
7913 2 16 84.88 1.25
318 0 12 72.37 0
318 1 12 103.36 0
7914 . . 72.38 .
317 . 25 70.53 25.47
5027 0 19 75.44 .
318 2 12 83.38 0
9225 1 . 85.94 .
9997 0 . . .
8005 0 15 94.64 0
318 1 12 79.33 0
318 . 12 72.86 0
8005 1 15 102.66 0
318 0 12 108.85 0
318 1 12 69.92 0
319 1 24 75.81 6.35
319 2 24 89.85 6.35
319 1 25 89.74 6.35
319 1 25 98.87 6.35
319 1 24 98.04 6.35
319 1 24 92.29 6.35
319 1 25 62.48 6.35
319 . 24 73.23 6.35
319 0 25 74.26 6.35
319 1 24 82.22 6.35
319 1 25 70.51 6.35
319 1 25 80.89 6.35
319 1 24 100.58 6.35
319 2 24 96.39 6.35
7078 0 . 44.68 34.63
9997 0 . . .
7144 . 22 57.94 59.85
320 1 . 82.44 .
318 0 12 76.3 0
320 . . 59.98 .
320 1 . 108.68 .
320 2 . 43.72 .
327 0 21 41.48 44.9
8006 1 22 79.18 52.25
8004 0 12 61.98 21.92
5218 . 28 50.83 .
9997 0 . . .
7144 . 19 58.57 59.85
317 1 26 90.99 25.47
9995 1 . . .
320 0 . 109.87 .
327 0 22 72.74 44.9
7144 1 19 101.12 59.85
7125 2 27 61.04 2.16
326 0 24 101.33 12.76
324 1 . 63.95 8.13
7917 0 10 111.26 0
9997 1 . . .
324 0 18 76.74 8.13
324 0 21 97.9 8.13
324 . . 81.61 8.13
324 1 21 81.6 8.13
7082 0 23 89.27 20
324 . 18 76.38 8.13
9997 1 . . .
324 0 21 75.52 8.13
324 1 . 104.73 8.13
324 0 21 94.76 8.13
324 1 . 102.04 8.13
324 1 . 106.09 8.13
324 . 21 96.7 8.13
5027 1 . 69.77 .
324 . 21 85.82 8.13
325 1 17 107.07 16.49
325 1 17 106.35 16.49
325 2 17 89.45 16.49
325 . 17 73.1 16.49
325 2 17 88.4 16.49
325 . 17 96.66 16.49
325 1 17 91.93 16.49
325 0 17 100.14 16.49
325 0 17 82.58 16.49
325 1 17 90.3 16.49
325 0 17 56.48 16.49
325 . 20 66.21 16.49
325 2 17 67.46 16.49
325 . 17 93.6 16.49
325 0 17 74.59 16.49
325 1 17 69.86 16.49
326 0 19 60.63 12.76
5027 1 19 73.75 .
326 1 19 107.33 12.76
9997 0 . . .
324 0 19 67.52 8.13
324 0 19 83.64 8.13
326 0 23 106.14 12.76
326 2 24 99.87 12.76
326 3 24 92.58 12.76
326 2 24 102.35 12.76
8005 0 15 110.3 0
326 1 24 91.82 12.76
326 1 23 104.65 12.76
8654 1 . 97.82 .
326 0 23 88.14 12.76
326 . 23 80.88 12.76
7917 0 10 88.06 0
5027 2 . 60.69 .
326 0 23 78.65 12.76
326 0 23 102.11 12.76
327 . 24 70.82 44.9
327 1 22 91.09 44.9
327 1 21 102.37 44.9
7077 0 21 97.21 15.38
327 1 21 73.92 44.9
327 0 24 52.47 44.9
327 2 22 80.15 44.9
9997 1 . . .
9997 0 . . .
4453 1 23 88.94 .
327 1 22 63.2 44.9
327 1 24 78.31 44.9
327 . 21 69.18 44.9
327 1 24 83.63 44.9
8579 0 25 86.15 2.01
328 0 16 49.07 39.53
328 . 16 87.92 39.53
328 . 16 81.99 39.53
328 2 16 66.57 39.53
328 2 16 62.95 39.53
328 0 16 74.45 39.53
328 . 16 71.59 39.53
328 2 16 71.39 39.53
328 . 21 . 39.53
328 1 16 85.72 39.53
328 1 16 91.49 39.53
328 2 16 89.5 39.53
328 2 16 62.02 39.53
330 1 23 104.25 9.25
330 2 24 102.27 9.25
8554 2 21 98.86 4.4
330 2 24 76.7 9.25
330 0 24 105.13 9.25
330 1 23 96.14 9.25
330 0 23 96.66 9.25
330 2 24 97.55 9.25
330 0 23 96.4 9.25
330 1 23 91.52 9.25
330 0 24 103.95 9.25
330 1 24 61.46 9.25
330 1 24 89.53 9.25
330 0 23 88.77 9.25
330 1 23 100.59 9.25
330 2 22 59.38 9.25
330 0 23 90.15 9.25
330 2 23 94.96 9.25
5538 . 23 63.13 41.65
9997 3 . . .
331 1 19 76.24 16.89
331 1 21 97.92 16.89
331 1 21 98.28 16.89
331 . 20 99.94 16.89
331 2 19 109.94 16.89
331 1 21 74.16 16.89
331 0 21 71.02 16.89
331 1 20 97.81 16.89
331 1 21 94.59 16.89
331 1 19 . 16.89
331 0 21 102.91 16.89
333 0 20 107.58 20.17
333 1 20 101.25 20.17
8464 1 . 86.24 .
333 1 22 101.77 20.17
8007 1 . 39.85 .
8398 2 . 81.01 .
333 1 22 90.45 20.17
333 1 20 91.47 20.17
333 1 20 91.04 20.17
333 . 20 94.64 20.17
6215 1 20 88.84 10.54
7918 0 . 113.87 .
7038 0 . 85.15 .
333 . 20 74.44 20.17
4186 0 21 115.08 21.5
333 1 22 112.83 20.17
333 0 22 102.21 20.17
7919 . 21 93.87 9.46
4070 2 . 104.38 .
333 . 22 95.67 20.17
7919 0 21 73.72 9.46
7920 2 . 90.08 54.55
8399 1 25 55.76 .
5108 0 . 92.28 41.67
5108 2 24 56.99 41.67
5290 1 20 89.2 14.69
5290 1 20 101.65 14.69
5107 1 22 101.47 .
5107 1 . 83.26 .
5107 0 . 113.88 .
5290 0 19 110.94 14.69
7921 0 . 73.08 17.84
5108 1 . 80.02 41.67
5108 2 24 96.33 41.67
9997 0 . . .
6383 0 . 94.9 .
8384 1 28 106.37 .
5107 . 22 106.96 .
5016 . 21 108.92 3.32
5108 0 23 105.8 41.67
5290 0 20 112.89 14.69
5290 0 19 56.85 14.69
8008 2 21 65.98 13.27
335 1 24 118.13 48.14
335 . 24 99.8 48.14
335 . 23 98.6 48.14
335 1 19 83.81 48.14
335 0 24 81.43 48.14
335 2 24 85.5 48.14
335 1 21 98.27 48.14
335 1 21 105.03 48.14
5539 3 22 88.45 .
6046 1 . 65.22 .
336 1 . 55.04 74.94
5539 0 15 78 .
336 1 23 90.84 74.94
336 1 15 76.21 74.94
4589 3 16 59.8 .
5207 2 17 99.44 77.83
5539 0 17 59.19 .
5107 0 . 81.23 .
7922 1 . 67.72 .
5539 1 22 87.49 .
336 . . 53.85 74.94
5536 0 20 86.89 64.12
336 2 15 72.32 74.94
336 0 . 100.43 74.94
336 0 . 83.98 74.94
5206 2 21 63.9 50.17
7924 1 . 99.27 .
336 1 . 72.92 74.94
336 . . 72.98 74.94
337 0 30 66.76 0
337 1 30 112 0
337 0 30 102.65 0
337 0 30 95.72 0
337 0 24 100.13 0
337 1 24 92.91 0
337 1 30 74.11 0
337 3 30 65.13 0
337 0 30 104.15 0
337 0 30 94 0
337 0 30 112.33 0
337 1 24 112.05 0
337 1 24 111.73 0
6047 0 . 103.63 .
337 0 30 99.24 0
337 1 24 80.21 0
337 1 24 97.99 0
337 0 30 94.45 0
337 1 30 91.69 0
337 0 24 88.7 0
338 0 20 . 0
338 2 20 83.17 0
338 1 . 96.9 0
338 0 20 78.24 0
7925 1 . 91.1 .
338 . 20 95.54 0
8300 1 . 98.65 62.2
338 1 20 82.86 0
337 0 23 72.25 0
338 . 20 62.7 0
338 2 20 81.25 0
9997 0 . . .
338 1 20 92.68 0
338 5 20 73.38 0
338 0 20 90.62 0
338 1 20 70.3 0
338 0 20 102.24 0
338 0 20 82.48 0
338 1 20 98.71 0
9997 . . . .
339 0 . 63.29 54.5
339 0 . 90.23 54.5
339 0 . 48.61 54.5
339 3 . 69.68 54.5
339 1 . 70.1 54.5
339 1 . 92.43 54.5
343 1 25 96.37 6.91
343 1 26 100.93 6.91
343 1 26 80.4 6.91
343 0 26 109.71 6.91
7836 1 27 73.54 .
343 0 25 108.61 6.91
343 1 19 70.59 6.91
343 . 25 80.17 6.91
343 0 26 79.62 6.91
343 . 25 106.58 6.91
343 4 25 95.95 6.91
343 1 25 85.07 6.91
343 0 26 98.34 6.91
343 1 25 115.59 6.91
343 . 25 60.6 6.91
343 0 25 108.33 6.91
343 0 25 82.68 6.91
343 1 25 82.72 6.91
343 1 25 84.47 6.91
343 1 26 91.19 6.91
5104 1 . 98.39 27.65
344 . 25 57.84 41.35
344 1 25 109.17 41.35
344 1 25 48.29 41.35
344 . 23 86.46 41.35
344 . 23 66.76 41.35
344 2 . 53.43 41.35
344 2 25 87.14 41.35
344 0 25 104.09 41.35
344 1 25 63.96 41.35
344 0 25 71.21 41.35
7052 0 25 113.18 2.26
5017 1 29 100.31 1.71
7052 1 25 79.59 2.26
7052 1 26 98.52 2.26
7052 1 25 76.47 2.26
7052 0 24 98.98 2.26
7052 0 25 102.79 2.26
5017 0 29 79.79 1.71
5017 0 30 106.77 1.71
9227 . . 107.41 .
7052 0 25 106.35 2.26
7052 0 25 108.36 2.26
9997 1 . . .
7052 0 25 92.4 2.26
7052 0 25 101.65 2.26
5017 0 29 113.68 1.71
7837 0 . 101.23 .
7052 1 25 90.3 2.26
7052 2 25 55.79 2.26
9997 0 . . .
9997 0 . . .
6451 1 . 102.21 .
5017 0 30 85.45 1.71
6451 1 . 72.3 .
346 . 25 106.67 23.9
346 1 25 65.4 23.9
346 0 24 102.08 23.9
346 1 25 72.16 23.9
346 . 25 80.12 23.9
346 . 24 69.84 23.9
346 0 25 109.1 23.9
346 1 24 78.04 23.9
346 2 25 88.46 23.9
346 1 24 105.07 23.9
346 0 24 88.37 23.9
346 0 25 82.4 23.9
346 1 25 59.77 23.9
346 1 25 102.94 23.9
346 2 25 96.84 23.9
346 1 25 86.12 23.9
346 0 24 65.4 23.9
346 2 25 88.27 23.9
346 2 24 81.67 23.9
8230 1 10 96.07 .
347 . 21 103.28 72.56
347 . 18 48.12 72.56
347 1 21 104.69 72.56
348 1 . 70.2 47.62
5534 . 16 70.72 68.6
8264 . . 69.17 .
4288 1 13 . 47.13
347 . 21 109.03 72.56
4291 3 . 65.06 69.93
347 . 19 56.27 72.56
7397 2 . 58.89 .
347 2 21 88.83 72.56
347 1 18 70.23 72.56
347 1 21 80.98 72.56
9997 1 . . .
7395 . . 72.06 36.83
347 1 21 93.16 72.56
4291 . . 97.19 69.93
348 1 . 70.38 47.62
5104 2 . 76.13 27.65
348 1 . 110.24 47.62
348 1 . 64.91 47.62
5106 3 . 99.1 .
5105 0 . 69.84 .
9997 1 . . .
348 1 . 89.57 47.62
7121 . . 39.88 .
348 . . 52.82 47.62
9227 2 . 53.18 .
348 1 . 94.94 47.62
348 1 . 82.88 47.62
9995 3 . . .
8416 0 . 86.45 .
348 0 . 74.99 47.62
348 1 . 98.71 47.62
5532 0 . 97.56 46.8
348 2 . 76.48 47.62
7397 1 . 83.96 .
348 2 . 62.55 47.62
5104 . . . 27.65
349 1 29 61.94 5.6
349 1 29 89.3 5.6
349 1 29 109.33 5.6
349 1 29 81.84 5.6
349 1 29 115.53 5.6
349 1 29 81.28 5.6
349 1 29 71.77 5.6
349 1 29 109.1 5.6
349 1 29 87.15 5.6
349 1 29 94.46 5.6
349 1 29 80.6 5.6
349 0 29 101.62 5.6
349 2 29 100.08 5.6
349 2 29 105.42 5.6
349 1 29 94.79 5.6
349 1 29 96.89 5.6
349 0 29 84.81 5.6
349 0 29 92.1 5.6
349 1 29 116.09 5.6
349 1 29 92.23 5.6
350 0 10 80.28 4
5017 1 29 104.48 1.71
5017 0 30 91.84 1.71
350 2 10 88.01 4
350 1 10 72.53 4
5540 2 25 99.34 3.64
350 1 10 95.81 4
350 1 10 107.95 4
8545 0 17 92.78 .
350 0 10 99.97 4
5017 0 29 105.25 1.71
351 1 22 75.25 15.12
351 1 22 101.98 15.12
351 1 22 72.61 15.12
351 0 21 115.53 15.12
351 . 22 103.07 15.12
351 1 21 103.13 15.12
351 . 22 101.39 15.12
351 3 21 75.64 15.12
351 2 22 66.25 15.12
351 2 21 68.92 15.12
351 . 21 . 15.12
351 0 22 . 15.12
351 1 22 101.12 15.12
351 0 22 89.58 15.12
351 0 21 92.56 15.12
351 0 22 103.02 15.12
351 1 21 91.06 15.12
351 2 21 94.36 15.12
351 1 22 88.42 15.12
351 1 22 101.24 15.12
351 1 21 102.68 15.12
351 0 21 . 15.12
351 0 22 72.57 15.12
355 2 12 90.25 50.19
5783 2 20 75.51 57.2
7840 3 20 70.62 43.75
355 2 11 49 50.19
355 1 11 53.17 50.19
8231 2 . 84.43 .
355 0 11 93.35 50.19
355 1 11 48.47 50.19
355 1 11 69.17 50.19
355 1 11 103.56 50.19
355 0 12 104.03 50.19
355 1 11 83.55 50.19
356 1 17 73.28 10.17
356 . 17 68.27 10.17
356 0 17 78.52 10.17
356 2 17 95.75 10.17
356 1 17 96.43 10.17
356 0 17 . 10.17
356 1 17 98.5 10.17
356 1 17 62.94 10.17
356 0 17 94.56 10.17
356 1 17 87.8 10.17
356 2 17 76.68 10.17
357 . 17 69.41 32.29
7398 1 25 78.74 37.71
4057 . . 90.16 .
5783 . 20 67.94 57.2
357 1 17 78.69 32.29
357 0 15 55.13 32.29
357 2 17 81.25 32.29
357 0 15 69.46 32.29
357 0 15 83.08 32.29
357 1 15 90.88 32.29
4057 1 . 89.38 .
7399 1 23 79.63 34.72
7013 . 25 92.76 25.96
357 . 17 86.61 32.29
357 0 15 73.54 32.29
357 0 17 90.91 32.29
357 1 15 89.05 32.29
357 1 17 106.34 32.29
357 0 17 85.03 32.29
357 3 17 104.26 32.29
357 1 17 74.32 32.29
357 0 17 66.75 32.29
357 0 17 94.64 32.29
357 1 17 99.37 32.29
7013 . 25 81.09 25.96
7013 0 25 97.53 25.96
359 1 24 101.88 23.95
359 0 24 107.51 23.95
359 1 24 103.95 23.95
359 1 24 99.09 23.95
359 1 23 95.7 23.95
359 1 24 77.29 23.95
7013 1 25 94.08 25.96
359 1 23 . 23.95
7013 0 25 107.94 25.96
359 0 23 95.02 23.95
359 1 23 96.89 23.95
7013 6 25 87.74 25.96
7013 . 25 89.76 25.96
359 1 23 102.12 23.95
359 1 24 109.35 23.95
7398 1 . 107.79 37.71
359 1 24 104.58 23.95
360 1 24 . .
360 1 25 86.14 .
7400 . 22 71.14 55
360 0 24 73.03 .
7398 0 . 106.92 37.71
355 1 11 81.86 50.19
360 0 24 52.77 .
360 0 23 84.35 .
360 0 24 94.09 .
360 0 23 72.51 .
360 0 24 108.45 .
360 1 23 105.73 .
360 0 25 89.41 .
360 0 23 101.68 .
361 0 22 91.29 4.76
361 1 22 93.7 4.76
361 0 21 105.01 4.76
361 0 21 88.04 4.76
361 0 22 95.87 4.76
361 0 21 90.73 4.76
361 0 21 107.01 4.76
361 1 22 96.85 4.76
361 1 22 82.97 4.76
361 1 22 100.51 4.76
361 1 21 90.82 4.76
361 0 21 92.31 4.76
361 1 22 73.5 4.76
361 . 21 77.5 4.76
361 1 21 87.27 4.76
361 1 22 104.81 4.76
361 1 22 100.58 4.76
362 0 16 88.36 6.39
362 0 17 85.86 6.39
362 2 16 103.43 6.39
362 1 17 94.7 6.39
362 1 16 86.28 6.39
362 . 16 80.98 6.39
